reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
77413f73-e830-4691-bd63-3cd114f64c7c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk nya bagus,5,0,13.8.1,2025-03-22 17:34:58,,,13.8.1
231c5850-4a57-45ea-8205-2a9b843e4ea0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sekarang di handphone aku video capcut nya gk bisa di simpen gk tau kenapa tiba tiba kaya gitu makannya aku kasih bintang 3 maaf ya tolong perbaiki,3,0,13.8.1,2025-03-22 17:33:17,,,13.8.1
d8a71549-875c-41b1-b1e4-7a72e4c63601,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,5 Dosa besar capcut: 1.Buka apk muncul iklan 2.apk kikir 3.Dikit dikit fitur pro 4.Membuat hp lemot 5.Upload hasil edit muncul iklan,1,0,13.8.1,2025-03-22 17:31:57,,,13.8.1
6c31d701-96a9-4c6f-98b3-50895595b44c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak hal-hal baru yg saya dapati,5,0,13.9.0,2025-03-22 17:30:46,,,13.9.0
abbe0546-3dab-4ecd-8b4a-388e7cfd35cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saran deh buat capcut jangan kebanyakan iklan ga jelas banget,1,0,13.8.1,2025-03-22 17:27:11,,,13.8.1
f164c31d-28fa-4b2c-aa6b-4e02ec1b100e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"buka apk, tiba-tiba ngelag, tp iklan ttp jalan, ga bisa klik apa2 juga, sekali nya bisa pas lg editing error lg, tolong diperbaiki, rating jd jelek klo gtu trus",1,8,13.9.0,2025-03-22 17:26:45,,,13.9.0
52cfc631-789d-45d7-98ae-419eb127cc8a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,capcut mah gw lagi ngekspor juga tiba² mati sendiri teruss ngulangin dari awal lagi kesel gw lama² nih🙄,1,3,13.9.0,2025-03-22 17:23:48,,,13.9.0
50616b1c-2282-44b0-b50c-434efb7a4386,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mohon di perhatikan lagi untuk apk capcut nya harap di hilangkan bugnya,1,0,12.4.0,2025-03-22 17:15:29,,,12.4.0
b35aab07-e5ac-4aea-940a-6e058ed529c5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gak bisa login pakai akun google 😡,1,0,13.9.0,2025-03-22 17:10:40,,,13.9.0
3a68cb07-3320-4e44-8a06-4d61e8697407,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus tapi kadang kadang ada yang bayar,5,0,,2025-03-22 17:02:07,,,
cee08aeb-5b90-47f4-8460-3879c57960c3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mari kreasikan bakat,5,0,13.9.0,2025-03-22 17:01:47,,,13.9.0
09030289-5fe6-40b7-acdb-a01113615feb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,❤️❤️,5,0,,2025-03-22 17:00:53,,,
aa609099-bd01-4e4e-9092-e69aaafce2fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fitur bagus,5,0,13.8.1,2025-03-22 16:57:07,,,13.8.1
a758e4eb-ed2f-4455-a671-7905b6dbfc37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bagus,tapi efek gratisnya jangan kebanyakan di ubah ke pro min🙏",4,0,,2025-03-22 16:56:56,,,
717e9e49-c8d9-4a00-89b9-920e01d0e48e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,CAPCUT JEMBUTTTTTTTTTT,1,0,13.9.0,2025-03-22 16:45:57,,,13.9.0
5aaaffc2-9b3e-443e-aeff-77e08d4f6e22,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jelek, sekarang semuanya pro. pindah apk bentar aja iklan. apk kikir",1,0,,2025-03-22 16:41:56,,,
100de6b9-fcde-4794-99c6-14352760f8b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ngedit ko di capcut,2,0,13.8.0,2025-03-22 16:40:28,,,13.8.0
3f6566f0-9d51-4116-a1f2-ab0159ff0eff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"woiiii,kok gw gk bisa di download siii!!!!!!!😠",4,0,,2025-03-22 16:39:23,,,
521afb52-26fe-46f2-93c1-eeaaf2bd7201,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak membantu tanpa perlu waktu lama dalam mengedit,5,0,13.9.0,2025-03-22 16:39:02,,,13.9.0
63875dbb-3d02-4d80-9d8f-4505a6d6aa40,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"luar biasa, edit konten makin mudah",5,0,13.4.0,2025-03-22 16:38:30,,,13.4.0
42567ec0-ac27-4901-860c-cae3df0061dd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,13.9.0,2025-03-22 16:32:49,,,13.9.0
7453983a-ea02-4482-815b-75031352b6fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Semua serba PRO! parah,1,0,13.9.0,2025-03-22 16:18:43,,,13.9.0
0291c379-cb36-4cd8-9815-5a6447503361,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bgus,5,0,5.8.0,2025-03-22 16:13:04,,,5.8.0
b7f87882-fa5e-4a59-8f45-d5ec0b5c23a0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,13.9.0,2025-03-22 16:12:20,,,13.9.0
b77a1915-7515-487e-b2a0-7b72bac48f00,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"capcut sekarang kok gini yaa,setiap aku mau bikin vid pasti ga bisa malah muncul warna hitam,aku udh ulg berkali kali donlod capcut,krna setiap aku pake padti yg muncul hitam""",1,0,,2025-03-22 16:11:07,,,
821cfcf0-35e9-463e-96c6-d65f4786f981,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Klo di coba sebelum ngeksplor suka slomo sendiri jadi anehh,3,0,,2025-03-22 16:10:57,,,
bbe136ae-e886-4e20-bd49-b5f067d6e789,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,,2025-03-22 16:10:41,,,
be64d16d-32fb-483f-b3b9-9750ecf3b659,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kebanyakan yang pro, dlu mah kaga ada begini""mana iklannya banyak banget lagi skrng",1,0,,2025-03-22 16:08:56,,,
95fc2f8e-ad13-45fc-8adc-a6d2f0c170c9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kesell bgt mau pake template yang ada efek lambat nya gabisa di ekspor, udah di coba berkali-kali tapi setiap lg memuat tbtb keluar sendiri😡 KESELLL BGT SM CAPCUTTTTT😠😡😤",1,1,13.9.0,2025-03-22 16:06:44,,,13.9.0
2fb49c8f-13ce-41fc-b491-27f2806d7e6e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak bisa meng explor,1,0,,2025-03-22 16:05:07,,,
28237e63-730e-4de0-940c-7274c6e8b485,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,KEBANYAKAN IKLAN KOCAKKK,2,0,13.9.0,2025-03-22 16:04:06,,,13.9.0
a2471c38-98a0-4243-a845-6bb6b7d775d9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,KK tlong ay mau install tidak bisa tolong dibenerin,1,0,,2025-03-22 15:59:51,,,
d9ec9144-609c-47a4-9565-a5678b80ad1b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,baguuuss sekaliiii,5,0,13.7.0,2025-03-22 15:56:41,,,13.7.0
b3657022-7cc0-455a-91df-b286de462b55,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍👍👍👍,5,0,13.8.1,2025-03-22 15:54:47,,,13.8.1
98437c40-4db6-44a5-9fea-9f4c61fa7c0a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,8.6.0,2025-03-22 15:52:26,,,8.6.0
096bf70d-f9ef-478b-9c41-fa036c0b2464,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tdk mengerti cara pakaiannya,1,0,,2025-03-22 15:50:06,,,
5cc4371d-276c-403c-824c-235583a9161f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya kecewa dgn apk Capcut, saldo rekening saya dipotong sebesar 720.000 tanpa pemberitahuan apapun. Saya harap saldo saya dikembalikan. Kita mau.minta refund di Play Store pun, jejak pemotongan saldo tidak ada. Benar-benar seperti PENCURI. Uang itu tidak sedikit lho tolong dikembalikan.",1,2,13.9.0,2025-03-22 15:41:44,,,13.9.0
76292cd2-ed17-4441-b4c4-629d9bf2541b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa jadi pro semua :(,1,0,,2025-03-22 15:38:58,,,
b0575f12-399c-4e4e-be7f-6971a7164e8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lumayan bagus,3,0,,2025-03-22 15:37:13,,,
a3b6c92d-b909-4216-a247-579663e36359,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,13.7.0,2025-03-22 15:35:17,,,13.7.0
f19619a4-4f6c-4d0c-bd33-c3b439f8ff5e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus template. suka ngebug, banyak iklannya.",3,0,,2025-03-22 15:24:31,,,
9ff546a4-6023-4d13-987e-a97245b351b4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"jd bnyk fitur yg berbayar nya, mn iklan nya lama, banyak. udh gt eror trs lg",1,0,12.4.0,2025-03-22 15:23:44,,,12.4.0
575182bf-37ec-4156-8ff9-da310753ad61,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,woi bisa gk sih iklan nya jangan banyak risih tau gk sih,1,0,13.8.1,2025-03-22 15:23:24,,,13.8.1
3fbe7c52-b556-4680-8626-e1d304c10de4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,susah bgt buat di download trs makin susah buat di pake,1,0,,2025-03-22 15:23:04,,,
ea40f708-38ef-419b-9b87-b279822b8d57,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,❤️🥰,5,0,,2025-03-22 15:20:30,,,
e60eee5e-0944-453f-8453-8bf1720d0781,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget cuman agak ngeleg dikit saat bikin video,5,0,13.5.0,2025-03-22 15:20:03,,,13.5.0
0c36eeda-ebc3-47f4-a7f7-dc3bb1a46aa8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,𝑘𝑎𝑑𝑎𝑛𝑔 𝑠𝑢𝑘𝑎 𝑔𝑘 𝑏𝑖𝑠𝑎 𝑘𝑒𝑙𝑖𝑎𝑡𝑎𝑛 𝑓𝑜𝑡𝑜 𝑤𝑎𝑘𝑡𝑢 𝑚𝑎𝑢 𝑑𝑖 𝑒𝑘𝑠𝑝𝑜𝑟,3,0,,2025-03-22 15:18:43,,,
1f5c2cbc-2985-47e4-b029-619c419ed770,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jadi berbayar semua 🐶 dulu padahal engga apalah kikir 🐶🐶🐶,1,0,,2025-03-22 15:18:43,,,
72921ebf-bbb9-4d6e-916a-c418579293a9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"lumayan tapi templatenya ga bisa si download, iklannya banyak",2,0,,2025-03-22 15:18:03,,,
76f4fba4-9d9b-492c-93c3-ac0fc0877852,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,semenjak ada fitur pro jadi males ngedit,1,0,,2025-03-22 15:16:50,,,
f2c83cf9-254a-4e1b-bfcb-95fe7e393375,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aku suka banget sma capcut sok alnya bisa apa pun, untuk capcut ilove you udh ada kmu yang selalu bantu edit vidio😘🥰🥰",5,0,13.9.0,2025-03-22 15:16:25,,,13.9.0
01b373c6-610c-4491-ba06-305a8e3b9242,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren sekaliiiiiiii,5,0,,2025-03-22 15:16:21,,,
e95621b9-b4c4-4acd-9059-9bd9ccdd5b6e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"lumayan sih, tapi karna fitur nya banyak yang pro jadi agak susah cari yang free...🙏🏻🙏🏻",3,0,,2025-03-22 15:15:37,,,
675fa9d7-ac31-43f0-98be-4ed1e29c6b63,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,,2025-03-22 15:14:25,,,
2bbedd19-c172-430b-a5c7-4805681ff9ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,13.9.0,2025-03-22 15:14:23,,,13.9.0
99e2dc74-f641-4aea-9d15-4336b847f94d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pro tai,1,0,,2025-03-22 15:13:48,,,
8e691068-4e28-4a54-a835-c42ef4669d53,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong di kurangi mb nya min,4,0,,2025-03-22 15:13:47,,,
31cf8609-7069-488b-ae0f-b11a617f784f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,stres cuy pas di update pas di buka cc nya malah putih semua gabisa cari template kan apasih perbaiki gpl,1,0,,2025-03-22 15:12:59,,,
7651f02a-3d00-43aa-aa49-6d061faf7ea1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa capcut sekarang jadi jelek banget,masuk ke apk kaga bisa nyentuh apapun,balikin jadi capcut kaya dulu lah",1,0,,2025-03-22 15:12:52,,,
1ac35215-c26a-4ab4-8329-1f6bacaaa8ff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terlalu banyak iklan dulu kasih bintang 5 tapi kecewa karna setiap pencet apapun ada iklan nya basi bgt si,1,0,13.9.0,2025-03-22 15:11:13,,,13.9.0
556eb192-72d2-4d50-ba89-6b9f1bb68c0f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,11.6.0,2025-03-22 15:10:50,,,11.6.0
ddcf815f-a391-4318-81c5-31ad85a4e332,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat baguss,5,0,13.8.1,2025-03-22 15:10:20,,,13.8.1
c3e547d3-5d99-48a7-8104-b1329ae69942,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,13.9.0,2025-03-22 15:08:57,,,13.9.0
0b0a3d30-c018-4718-9fc4-dc03e1b7f20a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi nya sangat lag untuk hp yg ram 2 dan ngecrash tolong agar aplikasi nya diringankan agar tidak lag lagi,1,0,,2025-03-22 15:04:28,,,
d57e5ad9-8ff2-4ad2-a31f-366345bb5d57,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Harus bayar mana gak ada duit😭😭😭,1,0,,2025-03-22 15:03:36,,,
b7cc997c-0fe4-4c3e-989b-93d7430122e8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"update. fiturnya rata rata pro semua, lebih ngelag juga sekarang.",2,0,13.9.0,2025-03-22 14:57:08,,,13.9.0
fcc807c7-42fb-4f71-a9b7-df013b111a6b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus banget ya,5,0,,2025-03-22 14:57:04,,,
50150d47-15ad-45be-9860-fb7977367caa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"baguss sii, tapi banyak yg pro",3,0,,2025-03-22 14:56:49,,,
dc72328a-5a0c-4f6c-a7aa-8c4a8b91c65e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,banyak kali iklan nya . terpaksa tunggu berjam jam . menghabis kan waktu orang saja!,1,0,13.9.0,2025-03-22 14:56:32,,,13.9.0
a7bd89ad-b83b-4d89-9cb8-81a95edd6ab5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"GATELI COK, RA MASOK",1,0,13.9.0,2025-03-22 14:56:11,,,13.9.0
8ae36bae-cc99-4748-bbfe-2324fb85d8de,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,knp bntr2 update sih..jd pusing,3,0,,2025-03-22 14:54:02,,,
192b081f-da80-4f10-86e2-e4c7678d139b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sebelumnya capcut tolong jgn di pro-kan semua fiturnya yang tadinya mudah diakses dan gratis sekarang malah susah, ngeleg dan loadingnya lama. Jujur dulu saya suka bgt sama aplikasi capcut sebelum ada fitur pembayaran atau pro seperti sekarang.",1,9690,13.9.0,2025-03-22 14:53:36,,,13.9.0
a25e44f8-4526-4b64-907c-9e3654a408dc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pas menginstal ny lama bet,4,0,13.9.0,2025-03-22 14:53:02,,,13.9.0
4a6f9926-47e8-4172-8897-e92bfe005ce3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kereen,5,0,13.3.0,2025-03-22 14:50:51,,,13.3.0
6a1348f7-cf8b-453a-ac93-f9afa0d51815,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"makin lama iklan semakin mengganggu ,udah di tekan X pun tetap ke buka ,mana lama bgt .auto uninstal apl ini",1,0,13.9.0,2025-03-22 14:49:07,,,13.9.0
